Date,High,Low,Open,Close,Volume,Adj Close
1999-12-31,8.875,8.40625,8.40625,8.875,64200.0,8.33249282836914
2000-01-03,8.78125,8.34375,8.78125,8.59375,181400.0,8.068432807922363
2000-01-04,8.5,8.3125,8.5,8.46875,193400.0,7.951073169708252
2000-01-05,8.4375,8.25,8.375,8.4375,304800.0,7.921731472015381
2000-01-06,8.40625,7.9375,8.40625,8.09375,199000.0,7.598994731903076
2000-01-07,8.09375,7.75,8.09375,7.78125,231400.0,7.305599212646484
2000-01-10,8.0,7.625,7.9375,7.875,337000.0,7.393618106842041
2000-01-11,7.8125,7.53125,7.8125,7.65625,318000.0,7.188238143920898
2000-01-12,7.65625,7.1875,7.65625,7.25,219600.0,6.806822776794434
2000-01-13,7.34375,7.25,7.3125,7.3125,95600.0,6.865501880645752
2000-01-14,7.4375,6.75,7.4375,6.90625,755000.0,6.484085559844971
2000-01-18,6.875,6.6875,6.84375,6.875,431800.0,6.454745769500732
2000-01-19,7.09375,6.875,6.875,7.0,261800.0,6.572103023529053
2000-01-20,7.28125,6.9375,7.03125,7.0,525800.0,6.572103023529053
2000-01-21,7.0,6.875,6.90625,6.90625,767600.0,6.484085559844971
2000-01-24,7.0,6.75,6.9375,6.78125,258200.0,6.366726398468018
2000-01-25,6.6875,6.0625,6.6875,6.21875,654000.0,5.838608741760254
2000-01-26,6.1875,5.78125,6.1875,5.875,521200.0,5.515874862670898
2000-01-27,5.96875,5.78125,5.875,5.78125,272400.0,5.4278564453125
2000-01-28,5.8125,5.625,5.78125,5.65625,98400.0,5.310493469238281
2000-01-31,5.6875,5.53125,5.59375,5.5625,303400.0,5.222475051879883
2000-02-01,5.65625,5.4375,5.625,5.5625,290200.0,5.222475051879883
2000-02-02,5.78125,5.625,5.65625,5.71875,182600.0,5.369174003601074
2000-02-03,5.8125,5.71875,5.71875,5.75,196200.0,5.398512363433838
2000-02-04,5.84375,5.75,5.78125,5.78125,411400.0,5.4278564453125
2000-02-07,6.0625,5.75,5.8125,5.875,123000.0,5.515874862670898
2000-02-08,6.03125,5.78125,6.03125,5.8125,170800.0,5.457194805145264
2000-02-09,6.09375,5.75,5.875,5.9375,276200.0,5.574553966522217
2000-02-10,6.375,5.9375,6.0,6.3125,130400.0,5.926630020141602
2000-02-11,6.53125,6.09375,6.25,6.4375,138400.0,6.048779010772705
2000-02-14,6.4375,6.0625,6.4375,6.21875,194000.0,5.843238830566406
2000-02-15,6.03125,5.78125,6.0,5.78125,231400.0,5.432158946990967
2000-02-16,5.875,5.5625,5.84375,5.6875,376800.0,5.344067096710205
2000-02-17,6.0625,5.65625,5.75,5.75,296800.0,5.402792930603027
2000-02-18,5.78125,5.625,5.75,5.625,368000.0,5.285342693328857
2000-02-22,5.625,5.5625,5.59375,5.59375,129600.0,5.255979061126709
2000-02-23,5.6875,5.40625,5.65625,5.46875,168200.0,5.138528823852539
2000-02-24,5.46875,5.25,5.4375,5.25,247800.0,4.932986259460449
2000-02-25,5.21875,4.5,5.21875,4.75,1106800.0,4.463177680969238
2000-02-28,4.84375,4.59375,4.75,4.65625,655200.0,4.375087261199951
2000-02-29,4.75,4.65625,4.71875,4.75,607200.0,4.463177680969238
2000-03-01,4.96875,4.8125,4.8125,4.875,406200.0,4.580628871917725
2000-03-02,4.9375,4.8125,4.9375,4.875,307800.0,4.580628871917725
2000-03-03,4.875,4.78125,4.84375,4.8125,229800.0,4.521903038024902
2000-03-06,4.75,4.375,4.75,4.40625,565000.0,4.140185356140137
2000-03-07,4.4375,4.21875,4.40625,4.4375,883400.0,4.169549942016602
2000-03-08,4.53125,4.34375,4.375,4.4375,538000.0,4.169549942016602
2000-03-09,4.625,4.4375,4.4375,4.625,1103200.0,4.345726013183594
2000-03-10,4.625,4.5,4.5,4.5625,397800.0,4.2870001792907715
2000-03-13,4.8125,4.5,4.5,4.65625,237000.0,4.375087261199951
2000-03-14,5.25,4.78125,4.84375,4.96875,501000.0,4.6687164306640625
2000-03-15,5.53125,5.15625,5.1875,5.46875,450400.0,5.138528823852539
2000-03-16,5.75,5.34375,5.46875,5.75,196600.0,5.402792930603027
2000-03-17,5.75,5.46875,5.625,5.5,112800.0,5.167890548706055
2000-03-20,5.5,5.28125,5.5,5.34375,97800.0,5.0210747718811035
2000-03-21,5.40625,5.125,5.40625,5.25,162200.0,4.932986259460449
2000-03-22,6.0,5.03125,5.15625,5.25,682600.0,4.932986259460449
2000-03-23,5.3125,5.09375,5.25,5.09375,500000.0,4.786170482635498
2000-03-24,5.3125,5.09375,5.125,5.15625,367200.0,4.844897270202637
2000-03-27,5.25,5.125,5.15625,5.1875,110000.0,4.874260902404785
2000-03-28,5.25,5.125,5.1875,5.125,144000.0,4.8155341148376465
2000-03-29,5.28125,5.125,5.125,5.15625,92800.0,4.844897270202637
2000-03-30,5.4375,5.15625,5.21875,5.3125,150200.0,4.991714000701904
2000-03-31,5.84375,5.28125,5.375,5.3125,374400.0,4.991714000701904
2000-04-03,5.6875,5.28125,5.28125,5.625,147800.0,5.285342693328857
2000-04-04,5.5625,5.375,5.5625,5.4375,195200.0,5.109164237976074
2000-04-05,5.46875,5.375,5.46875,5.46875,131600.0,5.138528823852539
2000-04-06,5.78125,5.5,5.5,5.5,84800.0,5.167890548706055
2000-04-07,5.71875,5.625,5.71875,5.65625,155400.0,5.314704418182373
2000-04-10,5.59375,5.3125,5.59375,5.3125,328000.0,4.991714000701904
2000-04-11,5.4375,5.3125,5.3125,5.40625,235800.0,5.079801082611084
2000-04-12,5.875,5.34375,5.40625,5.71875,280200.0,5.373431205749512
2000-04-13,5.6875,5.5,5.59375,5.53125,178800.0,5.197254180908203
2000-04-14,5.65625,5.40625,5.5,5.59375,270800.0,5.255979061126709
2000-04-17,5.78125,5.4375,5.53125,5.78125,128200.0,5.432158946990967
2000-04-18,6.125,5.75,5.75,6.125,177000.0,5.75515079498291
2000-04-19,6.09375,5.875,6.09375,6.0,401800.0,5.637699127197266
2000-04-20,6.0,5.3125,6.0,5.34375,350800.0,5.0210747718811035
2000-04-24,5.53125,5.0625,5.3125,5.4375,314600.0,5.109164237976074
2000-04-25,5.8125,5.5625,5.5625,5.78125,218600.0,5.432158946990967
2000-04-26,5.71875,5.5625,5.71875,5.65625,49200.0,5.314704418182373
2000-04-27,5.46875,5.3125,5.3125,5.46875,265400.0,5.138528823852539
2000-04-28,5.65625,5.3125,5.375,5.65625,265800.0,5.314704418182373
2000-05-01,5.9375,5.59375,5.59375,5.9375,74000.0,5.578973770141602
2000-05-02,5.9375,5.8125,5.875,5.84375,170800.0,5.49088191986084
2000-05-03,5.9375,5.84375,5.84375,5.9375,75800.0,5.578973770141602
2000-05-04,6.25,5.9375,5.9375,6.25,147400.0,5.872601509094238
2000-05-05,6.375,6.25,6.28125,6.28125,53200.0,5.9019622802734375
2000-05-08,6.21875,5.875,6.21875,6.0,137800.0,5.637699127197266
2000-05-09,6.0625,5.625,5.9375,6.0,103200.0,5.637699127197266
2000-05-10,6.0625,5.84375,5.9375,6.03125,173400.0,5.667060852050781
2000-05-11,6.3125,5.96875,6.0,6.0625,156600.0,5.7011518478393555
2000-05-12,6.09375,5.8125,6.0625,5.8125,129400.0,5.466053485870361
2000-05-15,6.0,5.625,5.8125,6.0,217200.0,5.642376899719238
2000-05-16,6.1875,5.9375,6.0,5.96875,56600.0,5.612987995147705
2000-05-17,6.0,5.5,5.96875,5.5,141400.0,5.172178268432617
2000-05-18,5.65625,5.5,5.5625,5.5625,122000.0,5.23095178604126
2000-05-19,5.625,5.5,5.5,5.625,36600.0,5.289728164672852
2000-05-22,5.625,5.46875,5.59375,5.53125,128200.0,5.201566696166992
2000-05-23,5.59375,5.46875,5.53125,5.46875,93800.0,5.142792224884033
2000-05-24,5.59375,5.46875,5.46875,5.5625,111800.0,5.23095178604126
2000-05-25,5.5625,5.5,5.5625,5.5,73400.0,5.172178268432617
2000-05-26,5.59375,5.5,5.5,5.59375,142200.0,5.260340213775635
2000-05-30,5.65625,5.53125,5.65625,5.59375,73200.0,5.260340213775635
2000-05-31,5.625,5.53125,5.53125,5.5390625,95200.0,5.208908557891846
2000-06-01,5.71875,5.6328125,5.6875,5.6328125,44600.0,5.297075271606445
2000-06-02,5.75,5.6796875,5.75,5.71875,165200.0,5.377889633178711
2000-06-05,5.71875,5.625,5.6875,5.640625,524000.0,5.304421901702881
2000-06-06,5.6875,5.59375,5.59375,5.625,157800.0,5.289728164672852
2000-06-07,5.6875,5.5625,5.5625,5.6875,56200.0,5.348501205444336
2000-06-08,5.6875,5.53125,5.6875,5.625,95200.0,5.289728164672852
2000-06-09,5.8125,5.65625,5.65625,5.78125,117400.0,5.436666011810303
2000-06-12,5.78125,5.7109375,5.75,5.75,87600.0,5.407275676727295
2000-06-13,5.78125,5.71875,5.75,5.71875,103200.0,5.377889633178711
2000-06-14,5.78125,5.46875,5.6875,5.5,111600.0,5.172178268432617
2000-06-15,5.5625,5.375,5.5,5.4375,83600.0,5.1134033203125
2000-06-16,5.625,5.4375,5.5,5.46875,163000.0,5.142792224884033
2000-06-19,5.5,5.375,5.46875,5.46875,88400.0,5.142792224884033
2000-06-20,5.46875,5.25,5.46875,5.25,68200.0,4.937079429626465
2000-06-21,5.34375,5.1875,5.25,5.21875,59400.0,4.907688140869141
2000-06-22,5.28125,5.1875,5.21875,5.28125,87800.0,4.966464042663574
2000-06-23,5.25,4.875,5.21875,4.9375,260600.0,4.643205165863037
2000-06-26,5.0,4.875,4.96875,4.875,95400.0,4.584429740905762
2000-06-27,5.03125,4.84375,4.84375,4.875,114800.0,4.584429740905762
2000-06-28,4.84375,4.75,4.78125,4.78125,117400.0,4.496269226074219
2000-06-29,4.78125,4.71875,4.75,4.75,153400.0,4.466880798339844
2000-06-30,5.1875,4.625,4.71875,5.1875,380800.0,4.878305435180664
2000-07-03,5.125,5.015625,5.125,5.0625,41400.0,4.76075553894043
2000-07-05,5.15625,4.9375,5.125,4.9375,59600.0,4.643205165863037
2000-07-06,5.0,4.84375,4.9375,5.0,54800.0,4.701977729797363
2000-07-07,5.0625,4.953125,5.0,5.0625,57000.0,4.76075553894043
2000-07-10,5.03125,5.0,5.0,5.03125,90600.0,4.731367588043213
2000-07-11,5.09375,5.0,5.03125,5.0,52600.0,4.701977729797363
2000-07-12,5.34375,5.0,5.0,5.34375,154200.0,5.025240898132324
2000-07-13,5.4375,5.3125,5.3125,5.40625,53000.0,5.084015846252441
2000-07-14,5.46875,5.09375,5.46875,5.21875,165000.0,4.907688140869141
2000-07-17,5.28125,5.1875,5.21875,5.21875,46200.0,4.907688140869141
2000-07-18,5.34375,5.15625,5.15625,5.34375,70600.0,5.025240898132324
2000-07-19,5.3125,5.15625,5.28125,5.25,29000.0,4.937079429626465
2000-07-20,5.03125,4.9375,4.9375,4.96875,42600.0,4.672590255737305
2000-07-21,5.0625,4.875,4.96875,5.0625,79600.0,4.76075553894043
2000-07-24,5.09375,4.78125,5.09375,4.78125,331400.0,4.496269226074219
2000-07-25,4.84375,4.78125,4.8125,4.8125,247000.0,4.5256547927856445
2000-07-26,4.875,4.8125,4.8125,4.84375,288800.0,4.555042266845703
2000-07-27,4.875,4.8125,4.8125,4.875,390000.0,4.584429740905762
2000-07-28,4.875,4.8125,4.84375,4.8125,53400.0,4.5256547927856445
2000-07-31,5.0625,4.8125,4.8125,5.03125,297400.0,4.731367588043213
2000-08-01,5.21875,4.9375,5.0625,4.9375,593600.0,4.643205165863037
2000-08-02,5.0625,4.96875,5.0,5.0,448400.0,4.701977729797363
2000-08-03,5.09375,4.9375,4.9375,5.0625,20400.0,4.76075553894043
2000-08-04,5.125,5.03125,5.0625,5.09375,50800.0,4.790141582489014
2000-08-07,5.25,5.09375,5.09375,5.15625,67600.0,4.848917007446289
2000-08-08,5.3125,5.125,5.125,5.3125,67200.0,4.995855808258057
2000-08-09,5.5,5.28125,5.34375,5.4375,74800.0,5.1134033203125
2000-08-10,5.46875,5.3125,5.375,5.4375,59000.0,5.1134033203125
2000-08-11,5.4375,5.28125,5.34375,5.4375,36000.0,5.11810827255249
2000-08-14,5.375,5.125,5.375,5.34375,40600.0,5.02986478805542
2000-08-15,5.34375,5.25,5.3125,5.3125,8000.0,5.000452518463135
2000-08-16,5.5,5.25,5.25,5.4375,87600.0,5.11810827255249
2000-08-17,5.375,5.21875,5.3125,5.375,46200.0,5.0592827796936035
2000-08-18,5.34375,5.1875,5.1875,5.28125,483800.0,4.971035957336426
2000-08-21,5.5625,5.28125,5.28125,5.5,165400.0,5.176938533782959
2000-08-22,5.46875,5.40625,5.46875,5.40625,34200.0,5.088695526123047
2000-08-23,5.34375,5.21875,5.34375,5.25,161000.0,4.941622734069824
2000-08-24,5.34375,5.21875,5.21875,5.28125,15000.0,4.971035957336426
2000-08-25,5.28125,5.21875,5.28125,5.21875,477400.0,4.912208557128906
2000-08-28,5.375,5.28125,5.3125,5.3125,52800.0,5.000452518463135
2000-08-29,5.375,5.25,5.375,5.28125,85400.0,4.971035957336426
2000-08-30,5.3125,5.25,5.3125,5.28125,129600.0,4.971035957336426
2000-08-31,5.296875,5.15625,5.28125,5.1875,83400.0,4.882792949676514
2000-09-01,5.3125,5.1875,5.1875,5.25,80400.0,4.941622734069824
2000-09-05,5.3125,5.21875,5.25,5.28125,141000.0,4.971035957336426
2000-09-06,5.3125,5.25,5.28125,5.3125,48200.0,5.000452518463135
2000-09-07,5.375,5.3125,5.3125,5.34375,98400.0,5.02986478805542
2000-09-08,5.34375,5.28125,5.34375,5.28125,24800.0,4.971035957336426
2000-09-11,5.5,5.28125,5.34375,5.34375,63600.0,5.02986478805542
2000-09-12,5.34375,5.21875,5.25,5.25,170600.0,4.941622734069824
2000-09-13,5.34375,5.25,5.3125,5.3125,197000.0,5.000452518463135
2000-09-14,5.3125,5.15625,5.28125,5.15625,83000.0,4.853377819061279
2000-09-15,5.3125,5.09375,5.09375,5.1875,177000.0,4.882792949676514
2000-09-18,5.25,5.09375,5.15625,5.15625,118200.0,4.853377819061279
2000-09-19,5.21875,5.15625,5.21875,5.21875,119800.0,4.912208557128906
2000-09-20,5.21875,5.1875,5.21875,5.21875,28200.0,4.912208557128906
2000-09-21,5.21875,5.15625,5.15625,5.15625,59000.0,4.853377819061279
2000-09-22,5.21875,5.0625,5.125,5.09375,94800.0,4.794549465179443
2000-09-25,5.125,5.03125,5.09375,5.0625,22200.0,4.765138626098633
2000-09-26,5.125,5.03125,5.0625,5.125,133200.0,4.823963642120361
2000-09-27,5.09375,5.03125,5.0625,5.0625,175200.0,4.765138626098633
2000-09-28,5.09375,4.875,5.09375,5.03125,173200.0,4.735721111297607
2000-09-29,5.0625,4.625,5.0,5.03125,479600.0,4.735721111297607
2000-10-02,5.03125,4.5625,4.9375,4.5625,169000.0,4.294506072998047
2000-10-03,4.71875,4.59375,4.59375,4.65625,264400.0,4.382748126983643
2000-10-04,4.65625,4.4375,4.65625,4.59375,397400.0,4.323919773101807
2000-10-05,4.625,4.5,4.625,4.5625,297000.0,4.294506072998047
2000-10-06,4.625,4.34375,4.625,4.46875,773000.0,4.206261157989502
2000-10-09,4.5,4.375,4.40625,4.5,260000.0,4.2356743812561035
2000-10-10,4.53125,3.90625,4.5,4.25,203200.0,4.000359535217285
2000-10-11,4.4375,4.1875,4.25,4.25,240200.0,4.000359535217285
2000-10-12,4.375,4.21875,4.25,4.21875,98400.0,3.9709482192993164
2000-10-13,4.3125,4.1875,4.21875,4.1875,199400.0,3.9415323734283447
2000-10-16,4.40625,4.21875,4.25,4.40625,82800.0,4.147433757781982
2000-10-17,4.5625,4.125,4.46875,4.1875,316600.0,3.9415323734283447
